id,year,round,date,day,hometeam,awayteam,venue,timeslot,homegoals,homebehinds,hometotal,awaygoals,awaybehinds,awaytotal
1443,1995,15,1995-07-16 13:05:00,Sunday,Brisbane Bears,Collingwood,Gabba,D,11,14,80,19,15,129
1442,1995,14,1995-07-07 20:00:00,Friday,North Melbourne,Collingwood,M.C.G.,N,18,17,125,10,13,73
1441,1995,14,1995-07-09 16:05:00,Sunday,Fremantle,Melbourne,Subiaco,D,7,8,50,15,12,102
1440,1995,14,1995-07-08 14:00:00,Saturday,Hawthorn,West Coast,Waverley,D,8,8,56,14,13,97
1439,1995,14,1995-07-09 14:00:00,Sunday,Fitzroy,Western Bulldogs,Whitten Oval,D,12,7,79,23,8,146
1438,1995,14,1995-07-09 14:00:00,Sunday,Carlton,Richmond,M.C.G.,D,17,13,115,12,13,85
1437,1995,14,1995-07-08 14:00:00,Saturday,Geelong,Brisbane Bears,Kardinia Park,D,15,21,111,15,8,98
1436,1995,14,1995-07-08 14:00:00,Saturday,Essendon,Adelaide,M.C.G.,D,27,20,182,8,12,60
1435,1995,14,1995-07-09 13:05:00,Sunday,Sydney,St Kilda,S.C.G.,D,14,10,94,17,17,119
1434,1995,13,1995-06-30 20:00:00,Friday,Collingwood,Adelaide,M.C.G.,N,24,8,152,7,14,56
1433,1995,13,1995-07-02 16:05:00,Sunday,Fremantle,Carlton,Subiaco,D,7,7,49,15,16,106
1432,1995,13,1995-07-01 14:00:00,Saturday,Geelong,West Coast,Kardinia Park,D,17,14,116,9,10,64
1431,1995,13,1995-07-01 14:00:00,Saturday,Melbourne,Richmond,M.C.G.,D,14,11,95,12,12,84
1430,1995,13,1995-07-01 14:00:00,Saturday,St Kilda,North Melbourne,Waverley,D,12,12,84,18,13,121
1429,1995,13,1995-07-02 14:00:00,Sunday,Fitzroy,Hawthorn,Princes Park,D,7,10,52,21,25,151
1428,1995,13,1995-07-01 14:00:00,Saturday,Western Bulldogs,Brisbane Bears,Whitten Oval,D,9,15,69,8,5,53
1427,1995,13,1995-07-02 13:05:00,Sunday,Sydney,Essendon,S.C.G.,D,21,12,138,17,17,119
1426,1995,12,1995-06-24 20:30:00,Saturday,Adelaide,Fremantle,Football Park,N,16,9,105,12,12,84
1425,1995,12,1995-06-23 20:00:00,Friday,Essendon,Hawthorn,M.C.G.,N,10,18,78,8,12,60
1424,1995,12,1995-06-25 16:05:00,Sunday,West Coast,Sydney,Subiaco,D,11,7,73,10,12,72
1423,1995,12,1995-06-25 14:00:00,Sunday,St Kilda,Melbourne,Waverley,D,11,7,73,13,12,90
1422,1995,12,1995-06-24 14:00:00,Saturday,Carlton,Geelong,Princes Park,D,16,16,112,15,19,109
1421,1995,12,1995-06-24 14:00:00,Saturday,Richmond,Fitzroy,M.C.G.,D,15,19,109,15,13,103
1420,1995,12,1995-06-24 14:00:00,Saturday,Western Bulldogs,Collingwood,Waverley,D,10,11,71,10,11,71
1419,1995,12,1995-06-25 13:05:00,Sunday,Brisbane Bears,North Melbourne,Gabba,D,13,11,89,20,13,133
1418,1995,11,1995-06-10 20:30:00,Saturday,Adelaide,Western Bulldogs,Football Park,N,12,18,90,6,10,46
1417,1995,11,1995-06-09 20:00:00,Friday,Collingwood,St Kilda,M.C.G.,N,25,11,161,13,9,87
1416,1995,11,1995-06-11 16:05:00,Sunday,Fremantle,North Melbourne,Subiaco,D,11,6,72,22,11,143
1415,1995,11,1995-06-10 14:00:00,Saturday,Richmond,West Coast,Princes Park,D,18,15,123,9,9,63
1414,1995,11,1995-06-12 14:00:00,Monday,Hawthorn,Sydney,Waverley,D,17,11,113,9,17,71
1413,1995,11,1995-06-10 14:00:00,Saturday,Essendon,Geelong,M.C.G.,D,17,10,112,19,9,123
1412,1995,11,1995-06-12 14:00:00,Monday,Melbourne,Carlton,M.C.G.,D,12,8,80,16,16,112
1411,1995,11,1995-06-11 13:05:00,Sunday,Brisbane Bears,Fitzroy,Gabba,D,17,30,132,10,14,74
1410,1995,10,1995-06-02 20:00:00,Friday,North Melbourne,Essendon,M.C.G.,N,19,12,126,15,9,99
1409,1995,10,1995-06-04 14:05:00,Sunday,West Coast,Brisbane Bears,Subiaco,D,17,10,112,10,7,67
1408,1995,10,1995-06-03 14:00:00,Saturday,Melbourne,Sydney,M.C.G.,D,15,12,102,11,11,77
1407,1995,10,1995-06-04 14:00:00,Sunday,Western Bulldogs,Richmond,M.C.G.,D,9,10,64,13,18,96
1406,1995,10,1995-06-04 14:00:00,Sunday,Carlton,Hawthorn,Princes Park,D,26,16,172,10,10,70
1405,1995,10,1995-06-03 14:00:00,Saturday,St Kilda,Fremantle,Waverley,D,9,6,60,20,11,131
1404,1995,10,1995-06-03 14:00:00,Saturday,Collingwood,Fitzroy,Victoria Park,D,13,15,93,10,19,79
1403,1995,10,1995-06-03 14:00:00,Saturday,Geelong,Adelaide,Kardinia Park,D,16,20,116,14,7,91
1402,1995,9,1995-05-27 20:30:00,Saturday,Adelaide,Hawthorn,Football Park,N,9,6,60,7,16,58
1401,1995,9,1995-05-26 20:00:00,Friday,North Melbourne,Geelong,M.C.G.,N,12,7,79,20,20,140
1400,1995,9,1995-05-28 16:05:00,Sunday,Fremantle,Brisbane Bears,Subiaco,D,17,18,120,8,6,54
1399,1995,9,1995-05-27 14:00:00,Saturday,Fitzroy,West Coast,Manuka Oval,D,8,6,54,12,10,82
1398,1995,9,1995-05-27 14:00:00,Saturday,Essendon,Western Bulldogs,M.C.G.,D,15,11,101,9,13,67
1397,1995,9,1995-05-28 14:00:00,Sunday,Melbourne,Collingwood,M.C.G.,D,12,13,85,7,16,58
1396,1995,9,1995-05-27 14:00:00,Saturday,St Kilda,Carlton,Waverley,D,11,14,80,3,6,24
1395,1995,9,1995-05-28 13:05:00,Sunday,Sydney,Richmond,S.C.G.,D,14,6,90,17,14,116
1394,1995,8,1995-05-20 20:30:00,Saturday,Adelaide,Fitzroy,Football Park,N,9,12,66,15,9,99
1393,1995,8,1995-05-19 19:00:00,Friday,Sydney,Carlton,S.C.G.,N,21,6,132,8,12,60
1392,1995,8,1995-05-21 16:05:00,Sunday,West Coast,Essendon,Subiaco,D,13,12,90,16,12,108
1391,1995,8,1995-05-20 14:00:00,Saturday,Western Bulldogs,North Melbourne,Whitten Oval,D,13,6,84,15,15,105
1390,1995,8,1995-05-20 14:00:00,Saturday,Hawthorn,Melbourne,Waverley,D,7,8,50,17,10,112
1389,1995,8,1995-05-20 14:00:00,Saturday,Richmond,Geelong,M.C.G.,D,14,7,91,24,19,163
1388,1995,8,1995-05-20 14:00:00,Saturday,Collingwood,Fremantle,Victoria Park,D,20,11,131,14,9,93
1387,1995,8,1995-05-21 13:05:00,Sunday,Brisbane Bears,St Kilda,Gabba,D,17,13,115,14,10,94
1386,1995,7,1995-05-12 20:00:00,Friday,Richmond,Adelaide,M.C.G.,N,10,12,72,9,4,58
1385,1995,7,1995-05-14 14:05:00,Sunday,West Coast,Fremantle,Subiaco,D,23,13,151,9,12,66
1384,1995,7,1995-05-13 14:00:00,Saturday,St Kilda,Western Bulldogs,Waverley,D,15,15,105,12,15,87
1383,1995,7,1995-05-13 14:00:00,Saturday,Collingwood,Sydney,Victoria Park,D,13,19,97,11,10,76
1382,1995,7,1995-05-13 14:00:00,Saturday,Fitzroy,North Melbourne,Whitten Oval,D,13,10,88,17,16,118
1381,1995,7,1995-05-13 14:00:00,Saturday,Geelong,Hawthorn,Kardinia Park,D,9,19,73,11,12,78
1380,1995,7,1995-05-13 14:00:00,Saturday,Carlton,Essendon,M.C.G.,D,10,15,75,9,13,67
1379,1995,7,1995-05-14 14:00:00,Sunday,Melbourne,Brisbane Bears,M.C.G.,D,12,10,82,10,15,75
1378,1995,6,1995-05-05 20:30:00,Friday,Adelaide,Melbourne,Football Park,N,11,11,77,10,9,69
1377,1995,6,1995-05-07 14:05:00,Sunday,Fremantle,Sydney,W.A.C.A.,D,25,13,163,16,9,105
1376,1995,6,1995-05-06 14:00:00,Saturday,Carlton,West Coast,Princes Park,D,13,12,90,10,7,67
1375,1995,6,1995-05-06 14:00:00,Saturday,Collingwood,Richmond,M.C.G.,D,12,10,82,13,16,94
1374,1995,6,1995-05-07 14:00:00,Sunday,North Melbourne,Hawthorn,M.C.G.,D,22,12,144,14,13,97
1373,1995,6,1995-05-06 14:00:00,Saturday,Western Bulldogs,Geelong,Whitten Oval,D,8,14,62,22,18,150
1372,1995,6,1995-05-06 14:00:00,Saturday,St Kilda,Fitzroy,Waverley,D,10,13,73,12,12,84
1371,1995,6,1995-05-07 14:00:00,Sunday,Essendon,Brisbane Bears,Princes Park,D,19,14,128,14,16,100
1370,1995,5,1995-04-29 20:00:00,Saturday,West Coast,Melbourne,W.A.C.A.,N,13,12,90,11,8,74
1369,1995,5,1995-04-30 14:05:00,Sunday,Sydney,Adelaide,S.C.G.,D,20,24,144,12,15,87
1368,1995,5,1995-04-30 14:00:00,Sunday,Essendon,St Kilda,Princes Park,D,24,10,154,5,8,38
1367,1995,5,1995-04-29 14:00:00,Saturday,Western Bulldogs,Fremantle,Whitten Oval,D,14,14,98,14,12,96
1366,1995,5,1995-04-29 14:00:00,Saturday,Geelong,Fitzroy,Kardinia Park,D,28,13,181,13,14,92
1365,1995,5,1995-04-30 14:00:00,Sunday,Hawthorn,Collingwood,Waverley,D,14,12,96,4,13,37
1364,1995,5,1995-04-30 14:00:00,Sunday,North Melbourne,Carlton,M.C.G.,D,7,8,50,12,12,84
1363,1995,5,1995-04-29 14:00:00,Saturday,Richmond,Brisbane Bears,M.C.G.,D,17,14,116,14,12,96
1362,1995,4,1995-04-24 20:00:00,Monday,Richmond,North Melbourne,M.C.G.,N,21,8,134,13,7,85
1361,1995,4,1995-04-21 20:00:00,Friday,Fremantle,Geelong,W.A.C.A.,N,12,22,94,10,15,75
1360,1995,4,1995-04-22 19:00:00,Saturday,Sydney,Fitzroy,S.C.G.,N,17,14,116,12,12,84
1359,1995,4,1995-04-23 15:35:00,Sunday,Adelaide,West Coast,Football Park,D,7,14,56,6,10,46
1358,1995,4,1995-04-23 14:00:00,Sunday,Melbourne,Western Bulldogs,Princes Park,D,12,8,80,16,7,103
1357,1995,4,1995-04-22 14:00:00,Saturday,St Kilda,Hawthorn,Waverley,D,10,10,70,16,10,106
1356,1995,4,1995-04-25 14:00:00,Tuesday,Collingwood,Essendon,M.C.G.,D,17,9,111,16,15,111
1355,1995,4,1995-04-23 13:05:00,Sunday,Brisbane Bears,Carlton,Gabba,D,12,10,82,18,11,119
1354,1995,3,1995-04-15 20:00:00,Saturday,West Coast,North Melbourne,W.A.C.A.,N,12,19,91,5,13,43
1353,1995,3,1995-04-16 17:35:00,Sunday,Adelaide,St Kilda,Football Park,T,13,14,92,3,8,26
1352,1995,3,1995-04-16 14:05:00,Sunday,Brisbane Bears,Sydney,Gabba,D,15,14,104,14,15,99
1351,1995,3,1995-04-16 14:00:00,Sunday,Hawthorn,Richmond,Waverley,D,5,4,34,4,16,40
1350,1995,3,1995-04-17 14:00:00,Monday,Essendon,Melbourne,M.C.G.,D,14,14,98,12,10,82
1349,1995,3,1995-04-15 14:00:00,Saturday,Fitzroy,Fremantle,Whitten Oval,D,11,12,78,18,13,121
1348,1995,3,1995-04-15 14:00:00,Saturday,Geelong,Collingwood,Kardinia Park,D,18,14,122,14,11,95
1347,1995,3,1995-04-15 14:00:00,Saturday,Western Bulldogs,Carlton,M.C.G.,D,8,12,60,23,20,158
1346,1995,2,1995-04-07 20:00:00,Friday,Fremantle,Essendon,W.A.C.A.,N,11,16,82,12,19,91
1345,1995,2,1995-04-09 16:05:00,Sunday,Sydney,Geelong,S.C.G.,T,10,15,75,11,14,80
1344,1995,2,1995-04-09 14:00:00,Sunday,Collingwood,West Coast,M.C.G.,D,11,10,76,11,14,80
1343,1995,2,1995-04-08 14:00:00,Saturday,Hawthorn,Western Bulldogs,Waverley,D,10,11,71,14,11,95
1342,1995,2,1995-04-09 14:00:00,Sunday,St Kilda,Richmond,Waverley,D,9,15,69,14,11,95
1341,1995,2,1995-04-08 14:00:00,Saturday,Melbourne,North Melbourne,M.C.G.,D,12,15,87,16,10,106
1340,1995,2,1995-04-08 14:00:00,Saturday,Carlton,Fitzroy,Princes Park,D,18,17,125,8,8,56
1339,1995,2,1995-04-09 13:05:00,Sunday,Brisbane Bears,Adelaide,Gabba,D,18,18,126,14,15,99
1338,1995,1,1995-03-31 20:00:00,Friday,North Melbourne,Adelaide,M.C.G.,N,11,13,79,10,16,76
1337,1995,1,1995-04-02 14:05:00,Sunday,West Coast,St Kilda,W.A.C.A.,D,18,13,121,11,9,75
1336,1995,1,1995-04-02 14:00:00,Sunday,Western Bulldogs,Sydney,Whitten Oval,D,15,12,102,12,13,85
1335,1995,1,1995-04-01 14:00:00,Saturday,Geelong,Melbourne,Kardinia Park,D,12,15,87,11,7,73
1334,1995,1,1995-04-01 14:00:00,Saturday,Richmond,Fremantle,M.C.G.,D,12,18,90,12,13,85
1333,1995,1,1995-04-01 14:00:00,Saturday,Fitzroy,Essendon,Whitten Oval,D,6,2,38,16,16,112
1332,1995,1,1995-04-02 14:00:00,Sunday,Carlton,Collingwood,M.C.G.,D,14,11,95,9,12,66
1331,1995,1,1995-04-01 14:00:00,Saturday,Hawthorn,Brisbane Bears,Waverley,D,20,7,127,11,4,70
1330,1994,GF,1994-10-01 14:00:00,Saturday,West Coast,Geelong,M.C.G.,D,20,23,143,8,15,63
1329,1994,PF,1994-09-24 18:45:00,Saturday,West Coast,Melbourne,W.A.C.A.,T,16,21,117,8,4,52
1328,1994,PF,1994-09-24 14:00:00,Saturday,North Melbourne,Geelong,M.C.G.,D,14,19,103,16,13,109
1327,1994,SF,1994-09-18 14:00:00,Sunday,Melbourne,Western Bulldogs,M.C.G.,D,21,18,144,9,11,65
1326,1994,SF,1994-09-17 14:00:00,Saturday,Carlton,Geelong,Waverley,D,10,12,72,15,15,105
1325,1994,QF,1994-09-10 19:45:00,Saturday,Geelong,Western Bulldogs,M.C.G.,N,15,16,106,15,11,101
1324,1994,QF,1994-09-11 18:45:00,Sunday,West Coast,Collingwood,W.A.C.A.,T,11,16,82,12,8,80
1323,1994,QF,1994-09-11 14:00:00,Sunday,Carlton,Melbourne,M.C.G.,D,14,12,96,18,15,123
1322,1994,QF,1994-09-10 14:00:00,Saturday,North Melbourne,Hawthorn,Waverley,D,15,24,114,13,13,91
1321,1994,24,1994-09-02 20:08:00,Friday,Collingwood,North Melbourne,M.C.G.,N,8,14,62,19,12,126
1320,1994,24,1994-09-04 16:05:00,Sunday,West Coast,Western Bulldogs,Subiaco,D,17,15,117,6,10,46
1319,1994,24,1994-09-03 14:08:00,Saturday,Richmond,Geelong,Princes Park,D,13,17,95,27,9,171
1318,1994,24,1994-09-03 14:08:00,Saturday,Hawthorn,Adelaide,Waverley,D,9,12,66,6,11,47
1317,1994,24,1994-09-03 14:00:00,Saturday,Fitzroy,St Kilda,Whitten Oval,D,15,12,102,21,14,140
1316,1994,24,1994-09-03 14:00:00,Saturday,Essendon,Carlton,M.C.G.,D,12,8,80,9,8,62
1315,1994,24,1994-09-04 13:05:00,Sunday,Sydney,Melbourne,S.C.G.,D,18,13,121,27,5,167
1314,1994,23,1994-08-26 20:08:00,Friday,North Melbourne,Fitzroy,M.C.G.,N,25,10,160,10,14,74
1313,1994,23,1994-08-28 17:35:00,Sunday,Adelaide,Essendon,Football Park,T,17,13,115,8,10,58
1312,1994,23,1994-08-27 14:08:00,Saturday,Western Bulldogs,Melbourne,Whitten Oval,D,16,15,111,11,5,71
1311,1994,23,1994-08-28 14:05:00,Sunday,Brisbane Bears,Hawthorn,Gabba,D,13,13,91,15,12,102
1310,1994,23,1994-08-27 14:00:00,Saturday,Geelong,Sydney,Kardinia Park,D,16,15,111,15,9,99
1309,1994,23,1994-08-27 14:00:00,Saturday,Carlton,Richmond,Princes Park,D,25,11,161,6,12,48
1308,1994,23,1994-08-27 14:00:00,Saturday,St Kilda,Collingwood,Waverley,D,14,6,90,13,10,88
1307,1994,22,1994-08-19 20:08:00,Friday,North Melbourne,Melbourne,M.C.G.,N,12,11,83,15,13,103
1306,1994,22,1994-08-21 14:08:00,Sunday,Carlton,West Coast,Princes Park,D,19,12,126,8,14,62
1305,1994,22,1994-08-20 14:08:00,Saturday,Collingwood,Geelong,M.C.G.,D,15,17,107,16,8,104
1304,1994,22,1994-08-21 14:05:00,Sunday,Brisbane Bears,Western Bulldogs,Gabba,D,13,10,88,14,14,98
1303,1994,22,1994-08-20 14:00:00,Saturday,St Kilda,Sydney,Waverley,D,17,12,114,11,15,81
1302,1994,22,1994-08-20 14:00:00,Saturday,Fitzroy,Richmond,Whitten Oval,D,10,9,69,19,15,129
1301,1994,22,1994-08-21 14:00:00,Sunday,Essendon,Hawthorn,M.C.G.,D,20,16,136,12,12,84
1300,1994,21,1994-08-12 20:08:00,Friday,West Coast,North Melbourne,W.A.C.A.,N,10,13,73,9,10,64
1299,1994,21,1994-08-14 15:35:00,Sunday,Adelaide,Brisbane Bears,Football Park,D,13,11,89,12,14,86
1298,1994,21,1994-08-13 14:08:00,Saturday,Melbourne,Collingwood,M.C.G.,D,9,10,64,13,14,92
1297,1994,21,1994-08-13 14:00:00,Saturday,St Kilda,Western Bulldogs,Waverley,D,10,12,72,17,15,117
1296,1994,21,1994-08-14 14:00:00,Sunday,Richmond,Hawthorn,M.C.G.,D,11,23,89,18,9,117
1295,1994,21,1994-08-13 14:00:00,Saturday,Fitzroy,Geelong,Princes Park,D,8,11,59,13,22,100
1294,1994,21,1994-08-14 13:05:00,Sunday,Sydney,Carlton,S.C.G.,D,9,16,70,8,14,62
1293,1994,20,1994-08-05 20:08:00,Friday,Collingwood,Essendon,M.C.G.,N,19,20,134,17,4,106
1292,1994,20,1994-08-07 16:05:00,Sunday,Sydney,Fitzroy,S.C.G.,T,9,12,66,13,16,94
1291,1994,20,1994-08-06 14:08:00,Saturday,Hawthorn,West Coast,Waverley,D,15,10,100,7,12,54
1290,1994,20,1994-08-06 14:08:00,Saturday,North Melbourne,Geelong,Princes Park,D,11,11,77,10,18,78
1289,1994,20,1994-08-07 14:08:00,Sunday,Western Bulldogs,Adelaide,Whitten Oval,D,17,16,118,4,10,34
1288,1994,20,1994-08-06 14:00:00,Saturday,Richmond,St Kilda,M.C.G.,D,12,21,93,9,7,61
1287,1994,20,1994-08-07 13:05:00,Sunday,Brisbane Bears,Melbourne,Gabba,D,12,12,84,14,15,99
1286,1994,19,1994-07-29 20:08:00,Friday,North Melbourne,Western Bulldogs,M.C.G.,N,15,12,102,12,10,82
1285,1994,19,1994-07-31 14:08:00,Sunday,Fitzroy,West Coast,Whitten Oval,D,3,8,26,13,14,92
1284,1994,19,1994-07-30 14:08:00,Saturday,Carlton,Hawthorn,Princes Park,D,15,14,104,9,18,72
1283,1994,19,1994-07-31 14:08:00,Sunday,Geelong,Adelaide,Kardinia Park,D,13,13,91,5,8,38
1282,1994,19,1994-07-31 14:00:00,Sunday,Richmond,Sydney,M.C.G.,D,14,11,95,9,8,62
1281,1994,19,1994-07-30 14:00:00,Saturday,Melbourne,Essendon,M.C.G.,D,21,9,135,8,10,58
1280,1994,19,1994-07-30 14:00:00,Saturday,St Kilda,Brisbane Bears,Waverley,D,5,15,45,8,7,55
1279,1994,18,1994-07-22 20:38:00,Friday,Adelaide,Sydney,Football Park,N,10,15,75,13,9,87
1278,1994,18,1994-07-24 16:05:00,Sunday,West Coast,Richmond,Subiaco,D,14,17,101,7,11,53
1277,1994,18,1994-07-23 14:08:00,Saturday,Hawthorn,North Melbourne,Waverley,D,9,5,59,15,9,99
1276,1994,18,1994-07-23 14:00:00,Saturday,Essendon,St Kilda,M.C.G.,D,15,10,100,18,2,110
1275,1994,18,1994-07-23 14:00:00,Saturday,Western Bulldogs,Collingwood,Whitten Oval,D,13,9,87,7,13,55
1274,1994,18,1994-07-24 14:00:00,Sunday,Geelong,Carlton,Waverley,D,13,12,90,8,6,54
1273,1994,18,1994-07-24 13:05:00,Sunday,Brisbane Bears,Fitzroy,Gabba,D,8,17,65,7,16,58
1272,1994,17,1994-07-17 17:35:00,Sunday,Adelaide,West Coast,Football Park,T,12,10,82,11,12,78
1271,1994,17,1994-07-16 14:08:00,Saturday,Collingwood,Carlton,M.C.G.,D,7,12,54,14,13,97
1270,1994,17,1994-07-17 14:05:00,Sunday,Brisbane Bears,Richmond,Gabba,D,12,12,84,15,8,98
1269,1994,17,1994-07-16 14:00:00,Saturday,St Kilda,North Melbourne,Waverley,D,8,7,55,17,14,116
1268,1994,17,1994-07-16 14:00:00,Saturday,Melbourne,Hawthorn,Princes Park,D,17,10,112,11,8,74
1267,1994,17,1994-07-16 14:00:00,Saturday,Western Bulldogs,Geelong,Whitten Oval,D,17,11,113,13,7,85
1266,1994,17,1994-07-17 14:00:00,Sunday,Essendon,Fitzroy,M.C.G.,D,24,9,153,12,17,89
1265,1994,16,1994-07-10 16:05:00,Sunday,West Coast,Essendon,Subiaco,D,11,14,80,5,14,44
1264,1994,16,1994-07-09 14:08:00,Saturday,Richmond,Western Bulldogs,M.C.G.,D,14,13,97,12,22,94
1263,1994,16,1994-07-10 14:08:00,Sunday,Carlton,Adelaide,Princes Park,D,20,16,136,10,16,76
1262,1994,16,1994-07-09 14:00:00,Saturday,Hawthorn,St Kilda,Waverley,D,21,16,142,11,12,78
1261,1994,16,1994-07-09 14:00:00,Saturday,Geelong,Melbourne,Kardinia Park,D,22,13,145,17,13,115
1260,1994,16,1994-07-09 14:00:00,Saturday,Fitzroy,Collingwood,Whitten Oval,D,11,14,80,19,15,129
1259,1994,16,1994-07-10 13:05:00,Sunday,Sydney,Brisbane Bears,S.C.G.,D,15,20,110,21,9,135
1258,1994,15,1994-07-01 20:08:00,Friday,West Coast,St Kilda,W.A.C.A.,N,19,14,128,7,7,49
1257,1994,15,1994-07-03 15:35:00,Sunday,Adelaide,Richmond,Football Park,D,12,11,83,13,12,90
1256,1994,15,1994-07-02 14:08:00,Saturday,Carlton,Brisbane Bears,Princes Park,D,22,12,144,6,10,46
1255,1994,15,1994-07-02 14:00:00,Saturday,Fitzroy,Melbourne,Whitten Oval,D,9,11,65,16,15,111
1254,1994,15,1994-07-02 14:00:00,Saturday,Hawthorn,Geelong,Waverley,D,16,19,115,11,13,79
1253,1994,15,1994-07-02 14:00:00,Saturday,North Melbourne,Essendon,M.C.G.,D,11,19,85,14,8,92
1252,1994,15,1994-07-03 13:05:00,Sunday,Sydney,Collingwood,S.C.G.,D,10,13,73,13,15,93
1251,1994,14,1994-06-24 20:08:00,Friday,North Melbourne,Carlton,M.C.G.,N,13,10,88,15,16,106
1250,1994,14,1994-06-25 14:08:00,Saturday,Geelong,West Coast,Kardinia Park,D,10,15,75,14,9,93
1249,1994,14,1994-06-25 14:08:00,Saturday,St Kilda,Adelaide,Waverley,D,12,7,79,11,13,79
1248,1994,14,1994-06-26 14:05:00,Sunday,Brisbane Bears,Collingwood,Gabba,D,17,19,121,11,11,77
1247,1994,14,1994-06-26 14:00:00,Sunday,Essendon,Sydney,M.C.G.,D,19,15,129,14,11,95
1246,1994,14,1994-06-25 14:00:00,Saturday,Melbourne,Richmond,M.C.G.,D,9,8,62,11,12,78
1245,1994,14,1994-06-25 14:00:00,Saturday,Western Bulldogs,Fitzroy,Whitten Oval,D,21,18,144,6,4,40
1244,1994,13,1994-06-19 17:35:00,Sunday,Adelaide,Melbourne,Football Park,T,11,17,83,12,6,78
1243,1994,13,1994-06-19 14:08:00,Sunday,Collingwood,West Coast,M.C.G.,D,18,13,121,12,12,84
1242,1994,13,1994-06-18 14:08:00,Saturday,Richmond,North Melbourne,M.C.G.,D,9,18,72,10,7,67
1241,1994,13,1994-06-19 14:05:00,Sunday,Brisbane Bears,Essendon,Gabba,D,17,12,114,11,15,81
1240,1994,13,1994-06-19 14:00:00,Sunday,Western Bulldogs,Sydney,Whitten Oval,D,20,14,134,9,6,60
1239,1994,13,1994-06-18 14:00:00,Saturday,Carlton,St Kilda,Princes Park,D,22,13,145,10,5,65
1238,1994,13,1994-06-18 14:00:00,Saturday,Hawthorn,Fitzroy,Waverley,D,7,11,53,10,6,66
1237,1994,12,1994-06-12 16:05:00,Sunday,West Coast,Brisbane Bears,Subiaco,D,11,12,78,10,9,69
1236,1994,12,1994-06-13 14:08:00,Monday,Richmond,Collingwood,M.C.G.,D,14,18,102,4,12,36
1235,1994,12,1994-06-11 14:08:00,Saturday,Melbourne,Carlton,M.C.G.,D,13,16,94,18,13,121
1234,1994,12,1994-06-11 14:08:00,Saturday,North Melbourne,Adelaide,Princes Park,D,21,23,149,10,9,69
1233,1994,12,1994-06-11 14:00:00,Saturday,Geelong,St Kilda,Kardinia Park,D,17,11,113,16,14,110
1232,1994,12,1994-06-13 14:00:00,Monday,Western Bulldogs,Essendon,Waverley,D,13,14,92,9,10,64
1231,1994,12,1994-06-12 13:05:00,Sunday,Sydney,Hawthorn,S.C.G.,D,13,5,83,21,15,141
1230,1994,11,1994-06-05 14:08:00,Sunday,Melbourne,West Coast,M.C.G.,D,11,8,74,18,10,118
1229,1994,11,1994-06-04 14:08:00,Saturday,Collingwood,Adelaide,Victoria Park,D,13,12,90,8,19,67
1228,1994,11,1994-06-05 14:05:00,Sunday,Sydney,North Melbourne,S.C.G.,D,16,10,106,19,12,126
1227,1994,11,1994-06-05 14:00:00,Sunday,Hawthorn,Western Bulldogs,Waverley,D,20,5,125,8,13,61
1226,1994,11,1994-06-04 14:00:00,Saturday,Essendon,Richmond,Princes Park,D,24,10,154,17,6,108
1225,1994,11,1994-06-04 14:00:00,Saturday,Fitzroy,Carlton,Waverley,D,12,8,80,20,15,135
1224,1994,11,1994-06-04 14:00:00,Saturday,Geelong,Brisbane Bears,Kardinia Park,D,15,11,101,19,12,126
1223,1994,10,1994-05-27 20:08:00,Friday,West Coast,Sydney,W.A.C.A.,N,14,17,101,10,15,75
1222,1994,10,1994-05-29 17:35:00,Sunday,Adelaide,Fitzroy,Football Park,T,15,13,103,9,10,64
1221,1994,10,1994-05-28 14:08:00,Saturday,Essendon,Geelong,M.C.G.,D,16,16,112,15,11,101
1220,1994,10,1994-05-29 14:05:00,Sunday,Brisbane Bears,North Melbourne,Gabba,D,17,18,120,12,21,93
1219,1994,10,1994-05-28 14:00:00,Saturday,Carlton,Western Bulldogs,Princes Park,D,16,13,109,13,19,97
1218,1994,10,1994-05-28 14:00:00,Saturday,St Kilda,Melbourne,Waverley,D,4,8,32,15,16,106
1217,1994,10,1994-05-28 14:00:00,Saturday,Collingwood,Hawthorn,Victoria Park,D,16,14,110,10,14,74
1216,1994,9,1994-05-20 20:05:00,Friday,North Melbourne,Collingwood,M.C.G.,N,17,19,121,13,10,88
1215,1994,9,1994-05-21 14:08:00,Saturday,Western Bulldogs,West Coast,Whitten Oval,D,7,10,52,12,11,83
1214,1994,9,1994-05-21 14:08:00,Saturday,Carlton,Essendon,Waverley,D,7,20,62,9,9,63
1213,1994,9,1994-05-21 14:00:00,Saturday,Melbourne,Sydney,M.C.G.,D,14,13,97,16,10,106
1212,1994,9,1994-05-21 14:00:00,Saturday,Geelong,Richmond,Kardinia Park,D,21,16,142,11,12,78
1211,1994,9,1994-05-22 14:00:00,Sunday,St Kilda,Fitzroy,Waverley,D,11,9,75,8,14,62
1210,1994,9,1994-05-22 13:35:00,Sunday,Adelaide,Hawthorn,Football Park,D,7,6,48,22,13,145
1209,1994,8,1994-05-13 20:08:00,Friday,Richmond,Carlton,M.C.G.,N,16,11,107,20,15,135
1208,1994,8,1994-05-14 14:08:00,Saturday,Collingwood,St Kilda,M.C.G.,D,19,13,127,11,12,78
1207,1994,8,1994-05-15 14:08:00,Sunday,Essendon,Adelaide,Princes Park,D,20,11,131,13,10,88
